"","id","sentence","difficulty"
"3137","3137","une étude effectuée dans les années 1990 auprès d un groupe de professeurs de physique de quatrième des deux sexes a révélé qu entre deux bonnes copies l une rédigée par un garçon l autre par une fille les enseignants notaient plus favorablement celle du garçon ","C1"
"3138","3138","qu est ce que tu vas faire l année prochaine","A1"
"3139","3139","mieux valait oublier le mauvais plaisantin qui m avait posé un lapin ","C2"
"3140","3140","il décrivait aussi les longues arènes entourées de gradins où s exerçaient les jeunes hommes le labeur patient par lequel ceux ci se préparaient aux jeux et les soins incessants qui après de longues années leur méritaient les odes des poètes les acclamations de la foule et les honneurs des cités ","B2"
"3141","3141","salut tout le monde","A1"
"3142","3142","je me disais voilà les produits que l on utilise actuellement ne sont pas d origine naturelle clairement pas","B1"
"3143","3143","il sera content de te voir ","A1"
"3144","3144","le service des affaires socio culturelles de l université","A1"
"3145","3145","après qu il eut révélé son terrible secret il se sentit soulagé","C2"
"3146","3146","en particulier chez les adolescents qui perçoivent leur réseau amical dans la vie réelle comme étant de faible qualité les longues durées passées sur facebook sont associées à davantage de troubles dépressifs et d anxiété sociale ","C1"
"3147","3147","bien que en ce sens différentes réactions synthétiques puissent avoir lieu indépendamment des êtres vivants il est d usage de ne désigner par ce mot que la capacité des végétaux chlorophylliens à assimiler le dioxyde de carbone ou gaz carbonique à la lumière avec formation de substances organiques ","C1"
"3148","3148","tu rêves de partir ","A1"
"3149","3149","le nouveau père est un père moderne  qui change des couches raconte des histoires concocte des purées carotte  avocat  céleri ","B2"
"3150","3150","pour courir le moins de risques possible il chargea le bon abbé blanès curé de grianta de faire continuera fabrice ses études en latin ","C1"
"3151","3151","mes frères et moi parlons français italien et allemand à la maison","A1"
"3152","3152","je prends congé aujourd hui  je suis fatigué et j ai besoin de repos ","A2"
"3153","3153","un lieu un peu trop bruyant surtout en fin de semaine ","B1"
"3154","3154","cette réaction est réalisée dans des organites intracellulaires spécialisés les chloroplastes porteurs de pigments photorécepteurs tels que les chlorophylles les caroténoïdes ","C1"
"3155","3155","des mesures vont être prises par le ministre de la santé oublique","B1"
"3156","3156","les maisons neuves crépies de frais étaient entourées de jardins potagers où poussaient mélangés mais alignés les légumes et les fleurs les choux et les rosiers les poireaux et les gueules de loup les céleris et les anémones ","C1"
"3157","3157","il fait une promenade sur le vieux port","B1"
"3158","3158","il explore souvent les possibilités de mise en forme des données et des statistiques pour illustrer une réflexion un point de vue voire pour dénoncer l absurdité qui consiste à tout traduire par des statistiques","C1"
"3159","3159","prenons l exemple du roquefort dont la fabrication remonte au moins au onzième siècle ","B2"
"3160","3160","nous lisions ensemble des poètes anglais  nous nous promenions ensemble ","C2"
"3161","3161","je leur donnai le bijou seulement après qu ils l eurent payé ","C2"
"3162","3162","je resterai néanmoins fidèle à ma règle habituelle qui consiste à accorder la préférence aux affaires dont l intérêt provient moins de la sauvagerie du crime que de l ingéniosité et de l imprévu de la solution ","C2"
"3163","3163","le chien est le meilleur ami de l homme ","A1"
"3164","3164","en province les centres d administration laïque ou cléricale les sièges de parlements groupent des ecclésiastiques et des laïques instruits en nombre considérable ils copient les salons et créent des centres locaux lieux d échange des idées ","C2"
"3165","3165","enfin il délivra de l aspect de sa grosse figure blafarde la joyeuse troupe qui n osait rire en sa présence ","C1"
"3166","3166","je suis américain ","A1"
"3167","3167","une après midi du mois de juin fabrice entendit une forte canonnade assez éloignée ","B2"
"3168","3168","on a besoin de faire une pause ","A1"
"3169","3169","a cause de la pollution j ai le cancer des poumons ","B1"
"3170","3170","le pire coupable est ici la pratique quasi universelle du doublage des films et séries télévisées","C2"
"3171","3171","en règle générale l exploitation sélective qui en résulte n entraîne pas de déboisement massif ","B2"
"3172","3172","tout en haut de la tour eiffel il y a des antennes qui émettent les programmes de radio et de télévision","B1"
"3173","3173","à la fin du repas il doit se battre avec un chien pour ramener à sa mère un os avec un peu de viande autour ","B1"
"3174","3174","en mode scénario bombe les terroristes doivent poser une bombe et la faire exploser ou bien éliminer la totalité des antiterroristes ","B2"
"3175","3175","franny stone et son mari niall ornithologue ont été aux avant postes du crépuscule de la biodiversité ","C1"
"3176","3176","je t écris de france où je vis avec ma famille depuis deux mois","B1"
"3177","3177","appuyez sur le bouton marche  en bas à droite de la machine ","A2"
"3178","3178","une fois franchi le seuil de l entrée on peut apercevoir dans un coin un tas de chaussures sombres puis tel un arc en ciel une rangée de téléphones portables ","B2"
"3179","3179","si vous aviez cherché ces dossiers vous les auriez trouvés ","B2"
"3180","3180","les incidents sont disposés et gradués vers le point culminant et l effet de la fin qui est un événement capital et décisif satisfaisant toutes les curiosités éveillées au début mettant une barrière à l intérêt et terminant si complètement l histoire ","B2"
"3181","3181","elle est arrivée blessée à la consultation médicale mais souriante ","B2"
"3182","3182","elle est arrivée le jour de la rentrée le 5 septembre ","A2"
"3183","3183","je ne sais pas ","A1"
"3184","3184","tu voudrais aller à la plage cet après midi pour chercher des coquillages ","A2"
"3185","3185","finalement ces pédagogies qui peuvent se répandre sans contrôle institutionnel sans cohérence aussi entre les enseignants ","C2"
"3186","3186","faits divers faits divers alors qu on est au printemps faits divers alors qu on est au printemps","C1"
"3187","3187","la jeunesse moderne est construite comme une double épreuve ","B2"
"3188","3188","dans la phase de contrôle un logiciel original de suivi de prescription étudie la pharmacoéconomie des antidépresseurs la pharmacoépidémiologie des anxiolytiques et des somnifères et la relation entre consommation d antibiotiques et résistance nosocomiale ","C2"
"3189","3189","la chaîne cryptée a lancé un buzz autour du cassoulet comme william saurin et ses concurrents en auraient sûrement rêvé ","C1"
"3190","3190","comment ça va ","A1"
"3191","3191","les mères de mes amis d école se sont rejoins devant la grille pour les attendre ","B1"
"3192","3192","c est clair ","A1"
"3193","3193","le prince ne se lasse pas d écouter les récits de son ami ","B1"
"3194","3194","la religion est la grande consolatrice des virginités","C2"
"3195","3195","sans compter que c est désormais prouvé contrairement à ce qu on peut penser manger salé donne moins soif ","B2"
"3196","3196","ca va merci et toi ","A1"
"3197","3197","bonjour à tous et bienvenue à la formation ","A1"
"3198","3198","d autres ont été arrachées non sans peine de carènes de vaisseaux qu elles avaient percées d outre en outre comme un foret perce un tonneau ","C2"
"3199","3199","tout le bel air ","B1"
"3200","3200","les entreprises se bousculent pour être cotées sur la plus ancienne place boursière au monde ","B2"
"3201","3201","tout cela met l enfant bretonnant en situation d avoir au travers d une langue assez exotique un très large éventail de moyens d expression qui viennent s ajouter à ceux que le français lui propose","C2"
"3202","3202","d abord les produits fabriqués en france sont en moyenne 30 pour cent plus chers que les autres","B2"
"3203","3203","où étais tu hier soir aux alentours de dix heure ","A2"
"3204","3204","l école doit nous préparer à affronter ce monde ","A2"
"3205","3205","si le sang prélevé révèle une anomalie nous effectuons tout d abord des analyses de confirmation ","C1"
"3206","3206","je ne sais pas  pas beaucoup peut être  pas assez en tout cas ","A2"
"3207","3207","domi était très contente de découvrir ce monde magnifique ","A1"
"3208","3208","cependant vouloir vivre en achetant uniquement français n est ni possible ni compatible avec des convictions écologiques ou patriotiques car acheter français n implique pas forcément que le produit acheté soit pour autant fabriqué en france","B2"
"3209","3209","nous avons reçu plusieurs plaintes à ce sujet ","B1"
"3210","3210","c est donc grâce à la générosité du grand public que chaque année près de 200 chiens trouvent un maître à guider ","B1"
"3211","3211","la mère de thom est fatiguée par la longue marche ","A2"
"3212","3212","mais le comte avait la conscience de sa bravoure son âme était généreuse il s emportait facilement et alors se permettait d étranges propos ","C1"
"3213","3213","ce n est pas important ","A1"
"3214","3214","parfois ma grand mère marie l invite à la maison pour le déjeuner ","A2"
"3215","3215","c est une fête très joyeuse où tout le monde met des vêtements pleins de couleurs ","A2"
